Model ,modelA_EX_ca2_e,modelA_EX_cl_e,modelA_EX_co2_e,modelA_EX_cobalt2_e,modelA_EX_fe3_e,modelA_EX_fe3pyovd_kt_e,modelA_EX_h2o_e,modelA_EX_h_e,modelA_EX_k_e,modelA_EX_mg2_e,modelA_EX_mn2_e,modelA_EX_nh4_e,modelA_EX_o2_e,modelA_EX_pyovd_kt_e,modelA_EX_zn2_e,modelB_EX_ca2_e,modelB_EX_cl_e,modelB_EX_co2_e,modelB_EX_cobalt2_e,modelB_EX_fe3_e,modelB_EX_fe3pyovd_kt_e,modelB_EX_h2o_e,modelB_EX_h_e,modelB_EX_k_e,modelB_EX_mg2_e,modelB_EX_mn2_e,modelB_EX_nh4_e,modelB_EX_o2_e,modelB_EX_pyovd_kt_e,modelB_EX_zn2_e,interaction_type
SRR13077751.bin.14.fbc2XSRR13077751.bin.54.fbc2 ,-0.1778918472934947,-0.1778918472934947,167.39517523619543,-0.003417710802978,0.0,0.0,-666.1377375035628,256.27141846828385,-6.671132247601804,-0.2964864121559003,-0.0236163816483667,240.9735932920687,-500.0667137148736,0.0,-0.0116543938380573,-0.087413668243812,-0.087413668243812,832.6048247638046,-0.0016794172573781,-1000.0,1000.0,804.9788234106679,-715.4671554476121,-3.278104927093296,-0.1456894470730958,-0.0116047732481092,759.0264067079313,-419.4096955357308,-1000.0,-0.0057268128474561, Neutralism
SRR13077751.bin.14.fbc2XSRR13077751.bin.66.fbc2 ,-0.1778918472934947,-0.1778918472934947,14.506883628416858,-0.003417710802978,-1000.0,1000.0,-809.4661570562585,1000.0,-6.671132247601804,-0.2964864121559003,-0.0236163816483667,23.424948505609223,-496.7416356910993,-1000.0,-0.0116543938380573,-0.1710304809630543,-0.1710304809630543,985.4931163715833,-0.0032858882029813,1000.0,-512.8878942801352,-84.89281719121959,0.0,-6.413823759967045,-0.2850508016051662,-0.0227054874823124,976.5750514943908,-383.50498009119815,512.8878942801352,-0.0112048787719913, Neutralism
SRR13077751.bin.73.fbc2XSRR13077751.bin.62.fbc2 ,-0.0521903183148424,-0.0521903183148424,541.2855941372723,-0.0010026958369735,-1000.0,999.9217095090484,1000.0,-177.30446373431187,-1.957192085078077,-0.0869838638581086,-0.0069286282334815,84.25378731809724,-500.0114207055833,-999.9217095090486,-0.0034191928041309,-0.0839447995907676,-0.0839447995907676,458.7144058627277,-0.0016127723264389,0.0,-0.1259252632478364,-814.6756095448767,-442.5939641723935,-3.14801868713198,-0.1399079993179839,-0.0111442567756512,915.7462126819028,-499.9885792944168,0.1259252632478364,-0.0054995536331716, Amensalism
SRR13077751.bin.14.fbc2XSRR13077751.bin.70.fbc2 ,-0.1778918472934947,-0.1778918472934947,14.506883628416745,-0.003417710802978,1000.0,-1000.0,-1000.0,-18.80719319199784,-6.671132247601804,-0.2964864121559003,-0.0236163816483667,926.2941924908772,-500.0667137148736,1000.0,-0.0116543938380573,-0.1372118186515081,-0.1372118186515081,985.4931163715833,-0.0026361540567449,-1000.0,999.7941690912526,611.3115070295726,428.8767932585324,-5.145588187903513,-0.2286863644191044,-0.0182158245318078,73.70580750912268,-308.12635753392044,-999.7941690912525,-0.008989285333314, Neutralism
SRR13077751.bin.29.fbc2XSRR13077751.bin.16.fbc2 ,-0.2328817986864351,-0.2328817986864351,939.7447036326262,-0.0044741940189396,-1000.0,999.6506549310002,543.9859273701031,951.7912382824196,-8.733313531414183,-0.3881363311440964,-0.0309166806709981,733.5063993817887,-1000.0,-999.6506549310002,-0.0152570016045956,-0.0858044018845021,-0.0858044018845021,60.25529636737383,-0.0016484995559267,999.8712851546754,-1000.0,456.0140726298969,-66.31205682819768,-3.2177557381446604,-0.1430073364741702,-0.0113911319313046,266.4936006182113,0.0,1000.0,-0.005621383485618, Neutralism
SRR13077751.bin.67.fbc2XSRR13077751.bin.50.fbc2 ,-0.182255622951402,-0.182255622951402,999.9389743893772,-0.0035015489520446,-1000.0,999.726599057828,-269.1611940554501,-24.017436137943832,-6.834778445869119,-0.3037593715856701,-0.0241957032583286,998.2238615578558,-498.420327465763,-999.726599057828,-0.0119402819262859,-0.087951904552824,-0.087951904552824,0.0610256106230053,-0.0016897580125032,1000.0,-1000.0,1000.0,-1.34438837235939,-3.2982893574233003,-0.1465865075881538,-0.011676227866701,1.7761384421443154,-501.579672534237,1000.0,-0.0057620748227691, Amensalism
SRR13077751.bin.70.fbc2XSRR13077751.bin.16.fbc2 ,-0.1320018980053419,-0.1320018980053419,939.7447036326262,-0.002536059519798,-1000.0,999.8019844726946,30.15205524907969,1000.0,-4.950210658472884,-0.2200031633421986,-0.0175241712818206,45.7828337655692,-287.465888832641,-999.8019844726944,-0.0086479629625273,-0.0858044018845021,-0.0858044018845021,60.25529636737383,-0.0016484995559267,999.8712851546754,-1000.0,969.8479447509204,-1000.0,-3.2177557381446604,-0.1430073364741702,-0.0113911319313046,954.2171662344308,370.1574391930585,1000.0,-0.005621383485618, Neutralism
SRR13077751.bin.16.fbc2XSRR13077751.bin.62.fbc2 ,-0.0884234108395958,-0.0884234108395958,481.93629436665583,-0.0016988167308227,-1000.0,999.8673563896572,1000.0,-39.72240383280928,-3.315971341403497,-0.1473723513992126,-0.0117388236100168,0.0,-7.507665719381066,-999.8673563896572,-0.0057929650521373,-0.0906578200658714,-0.0906578200658714,518.0637056333442,-0.001741744861988,1000.0,-821.9851106200231,-801.7713926797278,-724.1373166001989,-3.399764048436168,-0.1510963667764144,-0.0120354569962728,1000.0,-544.688834988925,821.9851106200231,-0.0059393499793714, Neutralism
SRR13077751.bin.14.fbc2XSRR13077751.bin.29.fbc2 ,-0.1778918472934947,-0.1778918472934947,14.506883628416858,-0.003417710802978,1000.0,-1000.0,0.0,527.959048715742,-6.671132247601804,-0.2964864121559003,-0.0236163816483667,504.8946191595298,-496.7416356910992,1000.0,-0.0116543938380573,-0.2154300741492534,-0.2154300741492534,985.4931163715833,-0.0041389063237602,-1000.0,999.6768341942444,823.6654550859894,-56.61797033523521,-8.078855420445166,-0.3590501235820511,-0.028599842696849,495.10538084047016,-503.2583643089008,-999.6768341942444,-0.0141136705639155, Neutralism
SRR13077751.bin.14.fbc2XSRR13077751.bin.50.fbc2 ,-0.1778918472934947,-0.1778918472934947,14.506883628416745,-0.003417710802978,0.0,0.0,1000.0,869.0879674604757,-6.671132247601804,-0.2964864121559003,-0.0236163816483667,23.33677618161005,-496.7416356910993,0.0,-0.0116543938380573,-0.173790347381896,-0.173790347381896,985.4931163715833,-0.0033389115731097,-1000.0,1000.0,-746.0944323564671,-12.058746710875994,-6.517321666958878,-0.2896505789699404,-0.0230718789704269,976.66322381839,-503.2583643089008,-1000.0,-0.0113856884644292, Neutralism
SRR13077751.bin.9.fbc2XSRR13077751.bin.62.fbc2 ,-0.0877920620245049,-0.0877920620245049,10.797377883026684,-0.0016866870705598,-1000.0,999.868303473528,516.4338343821751,1000.0,-3.2922950937066844,-0.146320103374137,-0.0116550076578505,-0.377919105037563,-501.0046593409087,-999.868303473528,-0.0057516029107773,-0.0890346978751495,-0.0890346978751495,971.4241299819512,-0.0017105609582586,999.8664394003828,-1000.0,-584.7616181125661,-1000.0,-3.338895251170129,-0.1483911631252112,-0.011819976221318,1000.0,-498.9953406590913,1000.0,-0.0058330128674697, Neutralism
SRR13077751.bin.16.fbc2XSRR13077751.bin.9.fbc2 ,-0.0884234108395958,-0.0884234108395958,989.1950994926384,-0.0016988167308227,-1000.0,999.8673563896572,193.2072578220516,-39.72240383280973,-3.315971341403497,-0.1473723513992126,-0.0117388236100168,966.9001868638948,-7.507665719380839,-999.8673563896572,-0.0057929650521373,-0.0877920620245049,-0.0877920620245049,10.804900507361708,-0.0016866870705598,999.868303473528,-1000.0,349.34969992577066,1000.0,-3.2922950937066844,-0.146320103374137,-0.0116550076578505,-0.377919105037563,-501.00842065307614,1000.0,-0.0057516029107773, Neutralism
SRR13077751.bin.66.fbc2XSRR13077751.bin.9.fbc2 ,-0.1713500179821494,-0.1713500179821494,989.2026221169732,-0.0032920272426508,-899.7567018167115,1000.0,-276.3676602258721,608.5678643151446,-6.425806735829042,-0.2855833633035445,-0.0227479082469699,980.2678955789434,-497.7412392756712,-1000.0,-0.0112258128975781,-0.0877920620245049,-0.0877920620245049,10.797377883026796,-0.0016866870705598,999.868303473528,-1000.0,1000.0,-9.22394341578638,-3.2922950937066844,-0.146320103374137,-0.0116550076578505,-0.377919105037563,-502.25876072432885,1000.0,-0.0057516029107773, Neutralism
SRR13077751.bin.42.fbc2XSRR13077751.bin.65.fbc2 ,-0.217942680759279,-0.217942680759279,0.0,-0.0041871792652727,-1000.0,999.6730650429648,1000.0,709.3015069811804,-8.173080823334658,-0.3632378012655408,-0.0289334087233328,255.1842800764716,-747.4865615303788,-999.6730650429648,-0.0142782812946506,-0.1413980348207815,-0.1413980348207815,1000.0,-0.0027165808803601,0.0,0.0,0.0,290.6984930188196,-5.302575717729724,-0.235663391368007,-0.0187715738829865,744.8157199235284,-252.5134384696212,0.0,-0.0092635408019532, Competition
SRR13077751.bin.17.fbc2XSRR13077751.bin.16.fbc2 ,-0.1005166269615074,-0.1005166269615074,395.8413998354158,-0.001931155176976,-1000.0,999.8492154037816,493.85098183464015,156.42586314335017,-3.7694797245918608,-0.1675277116025881,-0.0133442822728966,874.766387013763,-243.57210540981143,-999.8492154037818,-0.0065852391535372,-0.0884234108395958,-0.0884234108395958,604.1586001645842,-0.0016988167308227,999.8673563896572,-1000.0,506.1490181653599,-39.72240383280928,-3.315971341403497,-0.1473723513992126,-0.0117388236100168,125.23361298623696,-7.507665719380952,1000.0,-0.0057929650521373, Neutralism
SRR13077751.bin.10.fbc2XSRR13077751.bin.70.fbc2 ,-0.0732565971809435,-0.0732565971809435,501.5604138776821,-0.0014074274193944,1000.0,-1000.0,-546.3915487648617,-314.7501004520875,-2.7471998027921245,-0.1220943286348301,-0.0097253234681602,0.0322126386770378,-6.772191685896473,1000.0,-0.0047993275002227,-0.070013665578358,-0.070013665578358,498.4395861223179,-0.0013451232580337,-1000.0,999.8949727760164,-453.6084512351383,1000.0,-2.6255864409660035,-0.1166894426305589,-0.0092948017127127,24.283166082666867,-152.4716001060218,-999.8949727760164,-0.0045868703097085, Amensalism
SRR13077751.bin.10.fbc2XSRR13077751.bin.29.fbc2 ,-0.0094076984252069,-0.0094076984252069,64.41097863375467,-0.0001807434855436,1000.0,-1000.0,14.68070292606751,-40.42057832765022,-0.3527986318382545,-0.0156794973754585,-0.0012489374854567,0.0041367849696598,-0.8696928264564576,1000.0,-0.0006163352858266,-0.2327858718547304,-0.2327858718547304,935.5890213662452,-0.0044723510442281,-1000.0,999.3504804578392,323.566922756826,1000.0,-8.729716173860538,-0.3879764530912553,-0.0309039457159769,974.6492063503416,-999.1303071735437,-999.3504804578394,-0.0152507170610078, Amensalism
SRR13077751.bin.50.fbc2XSRR13077751.bin.56.fbc2 ,-0.1327020364684585,-0.1327020364684585,508.8943822872179,-0.0025495107870483,-1000.0,1000.0,138.25451142614293,-2.0284162773248227,-4.976466590661289,-0.2211700607807643,-0.0176171195388405,511.4821484836768,-502.1018341225737,-1000.0,-0.0086938317840576,-0.0885503014197865,-0.0885503014197865,491.1056177127821,-0.0017012545902161,999.8671660415972,-1000.0,343.9243254312896,23.38274060205765,-3.3207298722443284,-0.1475838356996064,-0.0117556692182461,-4.572087686064037,-497.8981658774263,1000.0,-0.0058012781526031, Amensalism
SRR13077751.bin.29.fbc2XSRR13077751.bin.19.fbc2 ,-0.2356441986183881,-0.2356441986183881,957.0482423100376,-0.0045272660637465,-1000.0,999.646511065742,365.5444919978686,78.13485143462276,-8.836906447824504,-0.3927403310307227,-0.0312834085005988,956.425781923988,-999.9230363635102,-999.646511065742,-0.0154379772774291,-0.0036324670202247,-0.0036324670202247,42.951757689962506,-6.978803116908239e-05,1000.0,-1000.0,-476.8105843338183,395.3424116804069,-0.1362213516018755,-0.0060541117004504,-0.0004822352950668,43.57421807601236,-0.076963636489836,1000.0,-0.0002379771862024, Amensalism
SRR13077751.bin.9.fbc2XSRR13077751.bin.54.fbc2 ,-0.0877920620245049,-0.0877920620245049,10.797377883026796,-0.0016866870705598,-1000.0,999.868303473528,489.64119550420537,377.6118542163956,-3.2922950937066844,-0.146320103374137,-0.0116550076578505,-0.377919105037563,-501.0046593409088,-999.868303473528,-0.0057516029107773,-0.087413668243812,-0.087413668243812,989.2026221169732,-0.0016794172573781,1000.0,-1000.0,510.3588044957946,-583.1642688197182,-3.278104927093296,-0.1456894470730958,-0.0116047732481092,496.8656004053653,-415.7810229066953,1000.0,-0.0057268128474561, Neutralism
SRR13077751.bin.67.fbc2XSRR13077751.bin.17.fbc2 ,-0.1822611842513879,-0.1822611842513879,1000.0,-0.0035016557973222,-1000.0,999.726590715344,154.8683979621669,10.525417061868666,-6.834987000496767,-0.3037686404189799,-0.0241964415596385,981.0130418032136,-530.557381453669,-999.726590715344,-0.0119406462689539,-0.0717939257423267,-0.0717939257423267,0.0,-0.0013793261430237,999.8923022147558,-1000.0,139.38637688616564,731.0003979046717,-2.6923480782768365,-0.1196565429039537,-0.0095311436480187,18.98695819678653,-250.30662937405864,1000.0,-0.0047035021475494, Amensalism
SRR13077751.bin.42.fbc2XSRR13077751.bin.35.fbc2 ,-0.2462247157101273,-0.2462247157101273,391.3545369802473,-0.0047305420886232,-1000.0,999.6306392737242,491.83417801842666,1000.0,-9.233687018946624,-0.4103745261836593,-0.0326880458320602,800.2503422416908,-500.0,-999.6306392737245,-0.0161311485220494,-0.0894496792794825,-0.0894496792794825,608.6454630197527,-0.0017185337037517,999.7504173502064,-1000.0,508.1658219815733,-20.068228881398795,-3.3544574923352,-0.1490827987992133,-0.0118750678927881,199.74965775830924,-500.0,1000.0,-0.0058601999297707, Amensalism
SRR13077751.bin.19.fbc2XSRR13077751.bin.56.fbc2 ,-0.043037634776283,-0.043037634776283,508.8943822872175,-0.0008268517727856,-1000.0,1000.0,0.0,-2.297779734130017,-1.6139567809570965,-0.0717293912937293,-0.0057135457502681,510.8843003007664,-481.2972162808571,-1000.0,-0.0028195645453479,-0.0885503014197865,-0.0885503014197865,491.1056177127825,-0.0017012545902161,999.8671660415972,-1000.0,-149.76346195400674,27.200628103193598,-3.3207298722443284,-0.1475838356996064,-0.0117556692182461,489.1156996992336,-497.8981658774263,1000.0,-0.0058012781526031, Amensalism
SRR13077751.bin.19.fbc2XSRR13077751.bin.35.fbc2 ,-0.0643265424929495,-0.0643265424929495,760.6230285843299,-0.0012358605666804,-1000.0,1000.0,-1000.0,62.41980737633298,-2.412313315816732,-0.1072109041549538,-0.0085397965153788,765.4183653205337,-252.3018063687491,-1000.0,-0.0042142845321677,-0.0749363604796826,-0.0749363604796826,239.3769714156701,-0.0014396995288734,999.7909124374166,-1000.0,166.14787702403623,513.1523375311576,-2.810192701463734,-0.1248939341328423,-0.0099483237447657,76.56376401865555,-747.6981936312509,1000.0,-0.0049093753935949, Competition
SRR13077751.bin.10.fbc2XSRR13077751.bin.17.fbc2 ,-0.0514240895973898,-0.0514240895973898,356.7654214012623,-0.0009879748241701,-1000.0,1000.0,88.0919542163474,-233.13689654658424,-1.9284576985172637,-0.0857068159956497,-0.0068269060349166,-12.27492142450012,-6.111112178392773,-1000.0,-0.003368994150378,-0.107054321450164,-0.107054321450164,643.2345785987377,-0.0020567592978295,999.8394082340284,-1000.0,747.6187945609349,-57.43841020109335,-4.014650176143391,-0.1784238690836446,-0.014212206747743,1000.0,-213.34201099484005,1000.0,-0.0070135492054532, Amensalism
SRR13077751.bin.66.fbc2XSRR13077751.bin.55.fbc2 ,-0.1703331170007231,-0.1703331170007231,977.3974170602388,-0.0032724902401923,-529.3060457426927,1000.0,-92.11837078648546,40.820609246475215,-6.387671874489115,-0.2838885283345007,-0.0226129075595054,971.7031204178364,-340.731175571583,-1000.0,-0.0111591917190025,-0.0889432416111049,-0.0889432416111049,22.60258293976108,-0.0017088038733845,1000.0,-1000.0,-380.38856306726734,959.1793907535248,-3.3354655446305514,-0.1482387360185839,-0.0118078347652499,20.02914310324377,-503.0848327173112,1000.0,-0.0058270212083471, Amensalism
SRR13077751.bin.17.fbc2XSRR13077751.bin.70.fbc2 ,-0.084580829474703,-0.084580829474703,0.0,-0.0016249919207211,999.8731206308285,-1000.0,382.62453065428326,74.95856584351054,-3.171870479856466,-0.1409680491244671,-0.0112286941723596,911.5406600306504,-157.56629987192855,1000.0,-0.0055412224497786,-0.1382925201413627,-0.1382925201413627,1000.0,-0.002656916813521,-1000.0,999.792547935204,105.1438677374731,925.0414341564896,-5.186115635724832,-0.2304875335688621,-0.0183592951810851,88.45933996934946,-314.4415688256063,-999.792547935204,-0.0090600863339886, Amensalism
SRR13077751.bin.73.fbc2XSRR13077751.bin.19.fbc2 ,-0.0435925862522026,-0.0435925862522026,18.925672028742497,-0.0008375136648055,-1000.0,999.9346069330534,784.8785495037093,311.2705095712988,-1.6347680477081212,-0.0726543104202619,-0.0057872194237234,25.988078300859343,-500.009539280642,-999.9346069330534,-0.0028559215969607,-0.0829702981310447,-0.0829702981310447,981.0743279712574,-0.0015940499160933,1000.0,-1000.0,-855.761092827332,1.0195543263134823,-3.111473852659742,-0.1382838302183699,-0.0110148849199731,974.0119216991408,-499.99046071935805,1000.0,-0.0054357102137601, Amensalism
SRR13077751.bin.10.fbc2XSRR13077751.bin.19.fbc2 ,-0.076623822251804,-0.076623822251804,531.5938590075029,-0.0014721195437914,-1000.0,1000.0,131.26031582727455,-339.3698924238714,-2.8734743010155626,-0.1277063704195598,-0.010172346047284,-18.29009331519489,-9.105786353901635,-1000.0,-0.0050199276441844,-0.0396135094523515,-0.0396135094523515,468.40614099249706,-0.0007610664640651,0.0,0.0,-1000.0,1000.0,-1.485548463119244,-0.0660225157539571,-0.0052589692663786,465.0342512449752,-442.7612492261314,0.0,-0.0025952366422643, Amensalism
SRR13077751.bin.35.fbc2XSRR13077751.bin.41.fbc2 ,-0.0472992481550136,-0.0472992481550136,17.133018035937653,-0.0009087271499765,0.0,-0.1319744439874739,-25.594711102847327,587.4077149506129,-1.7737717858046835,-0.0788320802582802,-0.0062793046062097,4.054779092717581,-633.506816910055,0.1319744439874739,-0.0030987595813485,-0.1733357802373802,-0.1733357802373802,982.8669819640622,-0.0033301782946182,-1000.0,999.7399796787528,644.0420753017936,-356.93559100851985,-6.500274918706396,-0.2888929670622246,-0.0230115320160848,-619.3794263176304,-366.493183089945,-999.7399796787524,-0.0113559079848073, Amensalism
SRR13077751.bin.10.fbc2XSRR13077751.bin.66.fbc2 ,-0.0768448027297381,-0.0768448027297381,533.1269574828784,-0.0014763650860913,-1000.0,1000.0,131.63886608074836,-348.3845599293304,-2.8817613024458524,-0.1280746712162681,-0.0102016827447641,-18.34284131764241,-9.13204712975471,-1000.0,-0.0050344049434443,-0.1263565206571684,-0.1263565206571684,466.8730425171216,-0.0024275988598674,999.81045308102,-1000.0,868.3611339192516,973.02368071264,-4.738503042581556,-0.2105942010953185,-0.0167747081218294,468.9607047086597,-797.6902400932272,1000.0,-0.0082781121121797, Amensalism
SRR13077751.bin.50.fbc2XSRR13077751.bin.55.fbc2 ,-0.1719930717688385,-0.1719930717688385,955.6548391475708,-0.0033043817822999,-1000.0,1000.0,-721.0820963910134,-2.6289991898179323,-6.449921932329403,-0.2866551196146929,-0.0228332781157405,959.0088031785168,-495.8892034824597,-1000.0,-0.0112679418776906,-0.089139025419854,-0.089139025419854,44.34516085242922,-0.0017125653298535,0.0,0.0,-278.91790360898665,885.5287463347022,-3.3428076443367445,-0.1485650423663855,-0.0118338264294379,9.552569530452049,-504.1107965175403,0.0,-0.0058398477748369, Amensalism
SRR13077751.bin.73.fbc2XSRR13077751.bin.16.fbc2 ,-0.0647945434191115,-0.0647945434191115,910.14946017065,-0.0012448519388499,-1000.0,999.9028019606116,668.9711736759768,-512.2433374788247,-2.42986384507401,-0.107990905698557,-0.0086019268977679,527.3540990718509,-500.014178863584,-999.9028019606116,-0.0042449451116226,-0.0883431644310803,-0.0883431644310803,89.85053982935005,-0.0016972750130435,999.867476766978,-1000.0,331.0288263240232,-41.57503149590866,-3.31296201629209,-0.1472386073851339,-0.0117281703404614,472.6459009281491,-7.047090097518662,1000.0,-0.0057877077946386, Neutralism
SRR13077751.bin.70.fbc2XSRR13077751.bin.54.fbc2 ,-0.1188636427950768,-0.1188636427950768,847.5678913759566,-0.0022836434734472,-1000.0,999.82169311759,544.1418129870478,372.6137801159996,-4.457512205205376,-0.1981060713251281,-0.0157799764017454,46.202147192941766,-253.22258467162035,-999.82169311759,-0.0077872242445664,-0.0762070310433955,-0.0762070310433955,152.4321086240434,-0.0014641120277474,1000.0,-1000.0,179.50095078387403,627.3862198840004,-2.8578441902870964,-0.1270117184055834,-0.0101170141116426,165.15828299757345,-444.86474461608896,1000.0,-0.0049926220145835, Competition
SRR13077751.bin.17.fbc2XSRR13077751.bin.55.fbc2 ,-0.0883821686272767,-0.0883821686272767,311.9579675096054,-0.0016980243732405,-1000.0,999.8674182569372,448.3158790551079,409.0268197507055,-3.314424714864458,-0.1473036143788704,-0.0117333484190567,337.2255178695084,-255.50737861976813,-999.8674182569372,-0.0057902631127717,-0.1181144130533766,-0.1181144130533766,688.0420324903946,-0.0022692490499593,1000.0,-1000.0,-282.5789732527593,590.9731802492945,-4.429415298197682,-0.1968573550889232,-0.0156805109355673,662.7744821304916,-508.0513784570469,1000.0,-0.0077381392605957, Competition
SRR13077751.bin.10.fbc2XSRR13077751.bin.46.fbc2 ,-0.0768452187348884,-0.0768452187348884,533.1298436055213,-0.0014763730785034,-1000.0,1000.0,128.0807075932628,-348.38644593519166,-2.881776903076116,-0.1280753645580716,-0.0102017379722383,-14.784069493656943,-9.132096566774637,-1000.0,-0.0050344321975899,-0.0395892283237344,-0.0395892283237344,466.8701563944787,-0.000760599967748,999.9406123545144,-1000.0,-171.50923414978206,31.876549796586005,-1.4846378951397128,-0.065982047206262,-0.0052557457775037,-2.424929605327179,-137.05331799043483,1000.0,-0.0025936458902151, Amensalism
SRR13077751.bin.16.fbc2XSRR13077751.bin.56.fbc2 ,-0.0884234108395958,-0.0884234108395958,508.8943822872175,-0.0016988167308227,-1000.0,999.8673563896572,697.3809706384391,972.7993718968036,-3.315971341403497,-0.1473723513992126,-0.0117388236100168,963.266791616336,-287.84342305103746,-999.8673563896572,-0.0057929650521373,-0.0885503014197865,-0.0885503014197865,491.1056177127825,-0.0017012545902161,999.8671660415972,-1000.0,302.61902936156093,27.200628103196323,-3.3207298722443284,-0.1475838356996064,-0.0117556692182461,36.73320838366408,-497.8981658774263,1000.0,-0.0058012781526031, Neutralism
SRR13077751.bin.17.fbc2XSRR13077751.bin.62.fbc2 ,-0.0452507484011448,-0.0452507484011448,470.6663361289538,-0.0008693707666225,-1000.0,999.9321195305442,540.4801644575725,150.56696710466576,-1.6969508804369298,-0.0754179140019459,-0.006007351997141,0.0,-158.50765288110233,-999.9321195305444,-0.0029645543140759,-0.0896160431622092,-0.0896160431622092,529.3336638710462,-0.0017217299358662,1000.0,-851.3346423258646,-794.7255240841539,-694.264664812132,-3.360696313728454,-0.1493600719369396,-0.0118971538569212,1000.0,-537.3493248761184,851.3346423258645,-0.0058710990813324, Amensalism
SRR13077751.bin.14.fbc2XSRR13077751.bin.55.fbc2 ,-0.1778918472934947,-0.1778918472934947,14.506883628416745,-0.003417710802978,-1000.0,1000.0,1000.0,555.7358462573584,-6.671132247601804,-0.2964864121559003,-0.0236163816483667,13.131493250795302,-496.7416356910992,-1000.0,-0.0116543938380573,-0.1312291536231669,-0.1312291536231669,985.4931163715833,-0.0025212133260765,0.0,0.0,-322.2053845400501,444.2641537426416,-4.92123192760198,-0.2187152560386493,-0.0174215840833085,986.8685067492048,-503.2583643089008,0.0,-0.0085973374419836, Neutralism
SRR13077751.bin.19.fbc2XSRR13077751.bin.54.fbc2 ,-0.0711453464906526,-0.0711453464906526,841.2513220852256,-0.0013668654464709,-1000.0,1000.0,-1000.0,382.4287753915123,-2.6680256709971677,-0.1185755774843073,-0.0094450402353913,835.1954520617928,-486.4078185298663,-1000.0,-0.0046610111726295,-0.076567219180788,-0.076567219180788,158.74867791477436,-0.0014710320688209,0.0,0.0,182.35336322446665,617.5712246084877,-2.87135162604352,-0.1276120319679421,-0.0101648315953752,164.80454793820718,-444.3772817792219,0.0,-0.0050162193546157, Competition
SRR13077751.bin.67.fbc2XSRR13077751.bin.11.fbc2 ,-0.1406239298025866,-0.1406239298025866,543.103435655868,-0.0027017085457146,-1000.0,999.7890505967534,-322.98146244698546,313.0107421684679,-5.273545961564878,-0.2343732163375307,-0.0186688060506412,844.4687062919604,-497.9602944764053,-999.7890505967534,-0.0092128261408106,-0.1421270537423424,-0.1421270537423424,456.896564344132,-0.0027305870075906,1000.0,-1000.0,604.2675192933202,115.350750089161,-5.329914697621803,-0.2368784229038283,-0.0188683562221285,-5.370682361644299,-502.0397055235947,1000.0,-0.0093113016956749, Competition
SRR13077751.bin.73.fbc2XSRR13077751.bin.9.fbc2 ,-0.0673116846011225,-0.0673116846011225,990.2319837133382,-0.0012932120000641,-1000.0,999.8990260070382,776.7713744138309,0.0,-2.52425929920264,-0.1121861410018709,-0.0089360949201591,717.795122987126,-500.0147296846803,-999.8990260070384,-0.0044098529200482,-0.0877026575809623,-0.0877026575809623,9.768016286661693,-0.0016849694060283,999.8684375887816,-1000.0,223.22862558616907,1000.0,-3.288942332602005,-0.1461710959681568,-0.0116431385953319,0.640831669657814,-499.9852703153197,1000.0,-0.0057457456744032, Neutralism
SRR13077751.bin.50.fbc2XSRR13077751.bin.54.fbc2 ,-0.1718277592142385,-0.1718277592142385,953.7751454245442,-0.0033012057485848,-1000.0,1000.0,-623.14964472752,-2.6264723056376624,-6.443722536849464,-0.2863795986903596,-0.022811331722778,957.1258857653938,-543.8964075561441,-1000.0,-0.0112571116027311,-0.0453534845925105,-0.0453534845925105,46.224854575455765,-0.0008713445646435,0.0,0.0,522.6166908464074,384.7809712017729,-1.700803596169976,-0.0755891409875175,-0.0060209909420336,42.87411423460617,-456.1035924438559,0.0,-0.0029712849656107, Amensalism
SRR13077751.bin.16.fbc2XSRR13077751.bin.13.fbc2 ,-0.0875589966063898,-0.0875589966063898,75.11995845380284,-0.0016822093488144,-1000.0,999.8686530940436,0.0,153.64703262733133,-3.283554894252916,-0.1459316610106498,-0.0116240666003477,925.763608880338,-3.4073549885180228,-999.8686530940436,-0.0057363338794402,-0.0757747545221718,-0.0757747545221718,924.8800415461972,-0.0014558070032535,999.8863305891816,-1000.0,1000.0,-935.5024392523296,-2.8416333639684126,-0.126291257536991,-0.0100596263928309,1.0622732541741016,-953.938259136276,1000.0,-0.004964301881273, Neutralism
SRR13077751.bin.17.fbc2XSRR13077751.bin.11.fbc2 ,-0.0435841773590937,-0.0435841773590937,646.745512394489,-0.0008373521106932,-1000.0,999.9346195472008,481.0951956421159,-792.4870982531179,-1.6344527053321372,-0.0726402955984895,-0.0057861030845742,1000.0,-19.143962971059292,-999.9346195472008,-0.0028553706972616,-0.1597559809503081,-0.1597559809503081,353.25448760551103,-0.0030692791729052,1000.0,-1000.0,518.9048043578841,414.00871387633833,-5.9910180959917625,-0.2662599682505515,-0.0212087190848251,-4.245426951978743,-663.7807911709076,1000.0,-0.0104662419796568, Competition
