Model ,modelA_EX_ca2_e,modelA_EX_cl_e,modelA_EX_co2_e,modelA_EX_cobalt2_e,modelA_EX_cu2_e,modelA_EX_fe3_e,modelA_EX_fe3pyovd_kt_e,modelA_EX_h2o_e,modelA_EX_h_e,modelA_EX_k_e,modelA_EX_mg2_e,modelA_EX_mn2_e,modelA_EX_nh4_e,modelA_EX_o2_e,modelA_EX_pyovd_kt_e,modelA_EX_zn2_e,modelB_EX_ca2_e,modelB_EX_cl_e,modelB_EX_co2_e,modelB_EX_cobalt2_e,modelB_EX_cu2_e,modelB_EX_fe3_e,modelB_EX_fe3pyovd_kt_e,modelB_EX_h2o_e,modelB_EX_h_e,modelB_EX_k_e,modelB_EX_mg2_e,modelB_EX_mn2_e,modelB_EX_nh4_e,modelB_EX_o2_e,modelB_EX_pyovd_kt_e,modelB_EX_zn2_e,interaction_type
SRR13077685.bin.3.fbc2XSRR13077685.bin.27.fbc2 ,-0.2003862873266371,-0.2003862873266371,20.413436827159217,-0.0038498806402458,-0.027295653739543,-1000.0,999.6994013196067,1000.0,1000.0,-7.5146975181825155,-0.3339771455442815,-0.0266026752243533,995.8671066112764,-821.937990739255,-999.6994013196067,-0.0131280929833792,-0.0821923480013993,-0.0821923480013993,979.5865631728408,-0.0015791037079679,-0.0111958452897624,1000.0,-1000.0,-852.8873192808572,-1000.0,-3.082299900754947,-0.136987246668923,-0.0109116066222441,4.132893388723687,-1.3800418945688762,1000.0,-0.0053847436442993, Neutralism
SRR13077685.bin.29.fbc2XSRR13077685.bin.36.fbc2 ,-0.0890586263989234,-0.0890586263989234,5.561724051265969,-0.0017110206800907,-0.0121311366218606,-955.3017851051386,1000.0,136.65984875614004,-39.428698955342384,-3.339792596096004,-0.14843104399813,-0.0118231528994101,-22.002408460085576,-511.20795284739074,-1000.0,-0.0058345805191493,-0.1466377375352294,-0.1466377375352294,994.438275948734,-0.0028172475991823,-0.0199742854779287,-0.2199706925408691,0.0,-957.1235153404906,-960.5713010446576,-5.499070106190175,-0.2443962292254582,-0.0194671809100555,-17.741647208914515,-0.2444244017013943,0.0,-0.0096068143130878, Neutralism
SRR13077685.bin.26.fbc2XSRR13077685.bin.20.fbc2 ,-0.0861255495736941,-0.0861255495736941,844.537209447476,-0.0016546695403576,-0.0117316070408151,-1000.0,999.7596923426592,120.38502737187493,-947.3418337841528,-3.229799115837295,-0.1435425826227856,-0.0114337665236234,90.47930531804468,-399.87304547951896,-999.7596923426592,-0.0056424231324854,-0.0897219947187295,-0.0897219947187295,57.1286313986202,-0.0017237655084727,-0.0122214974554708,1000.0,-1000.0,634.3014753140137,-52.65816621584713,-3.3646696090539763,-0.1495366578644734,-0.0119112196639434,58.55438370720367,-500.18320179824593,1000.0,-0.0058780403841183, Neutralism
SRR13077685.bin.5.fbc2XSRR13077685.bin.46.fbc2 ,-0.0964541688589406,-0.0964541688589406,116.42320388877944,-0.0018531060298982,-0.0131385217523529,-1000.0,999.8553094811814,-1000.0,585.6506793571073,-3.617133253043676,-0.1607569480983102,-0.012804962667019,549.8913177083741,-0.1607754791585876,-999.8553094811814,-0.0063190915620907,-0.1144360401891617,-0.1144360401891617,883.5767961112206,-0.0021985790622238,-0.0155879255512445,1000.0,-784.3692137965975,860.8084190084578,-104.4458068593442,-4.29147242894237,-0.1907267336486029,-0.0151921813200033,-1.8515773288397668,-553.9506128141454,784.3692137965975,-0.0074971546022197, Amensalism
SRR13077685.bin.44.fbc2XSRR13077685.bin.46.fbc2 ,-0.1584416428836448,-0.1584416428836448,584.3373652901046,-0.0030440277211027,-0.0215821565426495,0.0,0.0,-1000.0,-129.39947787891447,-5.941729029662611,-0.2640694048061505,-0.0210342315529032,991.6544166718676,-177.59133275919407,0.0,-0.0103801345289866,-0.0540244884925869,-0.0540244884925869,415.6626347098954,-0.0010379344571447,-0.0073589553009014,-33.70209105112815,1000.0,1000.0,-870.6005221210855,-2.0259754048684044,-0.0900408141543493,-0.0071721270986699,-3.6963025680076953,-561.1555742127659,-1000.0,-0.0035393564987771, Competition
SRR13077685.bin.38.fbc2XSRR13077685.bin.42.fbc2 ,-0.0865356483609502,-0.0865356483609502,969.4138052107756,-0.001662548479544,-0.0117874687200583,-1000.0,999.870188214716,0.0,-1000.0,-3.245178253700601,-0.1442260806014701,-0.0114882099937858,135.63507180640136,713.9420661071701,-999.8701882147162,-0.0056692903152679,-0.1625998050020598,-0.1625998050020598,30.586194789224464,-0.0031239155620141,-0.0221485613345748,1000.0,-1000.0,1000.0,132.63888951927288,-6.097664502933412,-0.2709996750033951,-0.0215862565333964,864.3649281935986,-203.6479023785512,1000.0,-0.0106525520664035, Neutralism
SRR13077685.bin.15.fbc2XSRR13077685.bin.29.fbc2 ,-0.1351930914615877,-0.1351930914615877,994.438275948734,-0.002597369672685,-0.0184153509791258,999.6227840024408,0.0,-863.5383349508537,-960.5713010446576,-5.069883785141769,-0.2253218191026462,-0.0179478244380106,1000.0,-647.3294110854728,0.0,-0.0088570305837265,-0.0890586263989234,-0.0890586263989234,5.561724051266083,-0.0017110206800907,-0.0121311366218606,-0.2484915333700428,1000.0,1000.0,-39.428698955342384,-3.339792596096004,-0.14843104399813,-0.0118231528994101,-18.42620413662109,-324.38033435506827,-1000.0,-0.0058345805191493, Neutralism
SRR13077685.bin.20.fbc2XSRR13077685.bin.38.fbc2 ,-0.0897067849714403,-0.0897067849714403,38.70074793742924,-0.0017234732943052,-0.0122194256570082,-1000.0,1000.0,434.2218047855008,-60.222784430700926,-3.3640992274582686,-0.149511308285696,-0.0119092004640606,40.38053980114296,-420.3427138422901,-1000.0,-0.0058770439337649,-0.0858112950310214,-0.0858112950310214,961.2992520625708,-0.0016486319890418,-0.0116888008025171,999.8712748142934,-1000.0,565.7781952144992,-939.7772155692992,-3.218014238423052,-0.1430188250517403,-0.0113920470444099,959.619460198857,79.47051098336533,1000.0,-0.0056218350827066, Neutralism
SRR13077685.bin.44.fbc2XSRR13077685.bin.18.fbc2 ,-0.2037324026675833,-0.2037324026675833,941.9385745983982,-0.0039141671982179,-0.0277514454354559,-1000.0,1000.0,-1000.0,-264.5678984827987,-7.640180379228582,-0.3395540044458585,-0.0270468953397085,1000.0,-160.26587327063407,-1000.0,-0.0133473101459458,-0.005031193859736,-0.005031193859736,58.06142540160181,-9.666078506143094e-05,-0.0006853249657297,1000.0,-1000.0,5.998887854826307,1.5265782767639848,-0.1886750860825259,-0.00838532309956,-0.0006679260244482,-0.5323771556819565,-27.888475345825785,1000.0,-0.0003296132769037, Amensalism
SRR13077685.bin.38.fbc2XSRR13077685.bin.27.fbc2 ,-0.0892659542248566,-0.0892659542248566,1000.0,-0.0017150039236639,-0.0121593778185342,-603.9253399967392,1000.0,-693.9653967216949,-1000.0,-3.3475676086488875,-0.1487765903748368,-0.0118506771123065,1000.0,-19.582684943944287,-1000.0,-0.0058481633795963,0.0,0.0,0.0,0.0,0.0,1000.0,-1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0, Amensalism
SRR13077685.bin.26.fbc2XSRR13077685.bin.15.fbc2 ,-0.0851264341248452,-0.0851264341248452,103.62325470570954,-0.0016354742386965,-0.0115955123524145,-1000.0,999.762480076312,1000.0,-107.55858733470392,-3.1923312307658307,-0.1418773902081511,-0.0113011269894514,0.0,-490.0692420541289,-999.762480076312,-0.0055769671539565,-0.130974837907388,-0.130974837907388,896.3767452942905,-0.0025163273372754,-0.0178407608216275,999.3970338571136,0.2375199236879552,-864.841639867275,-892.4414126652961,-4.911694819528861,-0.2182913965121997,-0.0173878219009111,1000.0,-509.9307579458711,-0.2375199236879552,-0.0085806762202764, Neutralism
SRR13077685.bin.20.fbc2XSRR13077685.bin.36.fbc2 ,-0.0897067849714403,-0.0897067849714403,38.70074793742924,-0.0017234732943052,-0.0122194256570082,1000.0,-1000.0,1000.0,-60.6822882630762,-3.3640992274582686,-0.149511308285696,-0.0119092004640606,1000.0,-500.1831707417245,1000.0,-0.0058770439337649,-0.1435521349110331,-0.1435521349110331,961.2992520625708,-0.0027579660885521,-0.0195539795680588,-1000.0,999.784658007803,-986.8073068421028,-939.3177117369238,-5.383356747299104,-0.2392535581850552,-0.0190575456721262,0.0,-394.87460330486647,-999.7846580078028,-0.0094046643621368, Neutralism
SRR13077685.bin.5.fbc2XSRR13077685.bin.18.fbc2 ,-0.0863957041765388,-0.0863957041765388,0.0,-0.0016598598305108,-0.0117684061981435,-1000.0,999.870398144436,896.6766081459191,-522.187787733367,-3.2399301989104288,-0.1439928402942314,-0.0114696314286675,1000.0,-0.1440094388925672,-999.870398144436,-0.0056601220219363,-0.0866529511619091,-0.0866529511619091,1000.0,-0.0016648021356786,-0.011803447141915,1000.0,-1000.0,103.32339185408092,26.288757340277925,-3.2495772326886936,-0.1444215852698107,-0.0115037827574724,-9.172918259389462,-480.3289435231754,1000.0,-0.0056769752826539, Amensalism
SRR13077685.bin.5.fbc2XSRR13077685.bin.21.fbc2 ,-0.1607849808513037,-0.1607849808513037,998.5779007872102,-0.0030890486234511,-0.0219013547404074,-1000.0,999.75880708348,357.67516732693184,-810.9962664167717,-6.029606679598487,-0.2679749680854684,-0.0213453259881362,1000.0,-0.2680058585717688,-999.75880708348,-0.0105336558060571,-0.0901927207906965,-0.0901927207906965,1.4220992127899308,-0.0017328092370689,-0.0122856174909884,999.8647022547676,-1000.0,0.0,526.6840319566738,-3.3823223341591984,-0.1503212013178654,-0.0119737118283183,0.0,-996.101950316651,1000.0,-0.00590887949852, Neutralism
SRR13077685.bin.41.fbc2XSRR13077685.bin.18.fbc2 ,-0.0873403918383246,-0.0873403918383246,19.794997703034824,-0.0016780094493924,-0.0118970869958729,-1000.0,1000.0,898.725533470001,-29.33677410084499,-3.2753569844566077,-0.1455673197305032,-0.0115950452949391,11.428914822418392,-503.4504632309251,-1000.0,-0.0057220122222361,-0.0849376561926646,-0.0849376561926646,980.2050022969652,-0.0016318473811907,-0.011569797932907,0.0,0.0,101.27446652999902,25.772010468772123,-3.1852518588318617,-0.1415627603211078,-0.0112760654042176,-8.98770134385461,-470.8190136796029,0.0,-0.0055645995699933, Neutralism
SRR13077685.bin.29.fbc2XSRR13077685.bin.46.fbc2 ,-0.0890856398826827,-0.0890856398826827,17.02263126118646,-0.0017115396711915,-0.0121348162683716,-122.43863593445316,1000.0,627.4939588440832,-881.0460588359815,-3.3408056302808973,-0.148476066471062,-0.0118267391275139,-12.3063810049905,-450.75754890785765,-1000.0,-0.0058363502786278,-0.1208653199631726,-0.1208653199631726,982.9773687388137,-0.0023221002875288,-0.0164636910382114,196.7884947781231,0.0,372.5060411559168,-118.95394116401847,-4.53257721413388,-0.2014421999385831,-0.0160457129865108,19.240680088218028,-549.2424510921423,0.0,-0.0079183619802734, Neutralism
SRR13077685.bin.15.fbc2XSRR13077685.bin.20.fbc2 ,-0.1328808732091602,-0.1328808732091602,925.5280523478776,-0.0025529466514626,-0.018100391758935,-0.3707644421933764,1000.0,280.18556923510005,-939.3126095724228,-4.983173157407919,-0.2214681220151533,-0.0176408613616558,997.2282341371672,-579.4357021320773,-1000.0,-0.0087055480814797,-0.0896120135535056,-0.0896120135535056,74.47194765212225,-0.0017216525178582,-0.0122065163515117,1000.0,-1000.0,468.6444164312443,-60.68739042757716,-3.360545199146145,-0.1493533559225852,-0.0118966188982767,2.771765862832808,-420.56429786792273,1000.0,-0.0058708350858296, Neutralism
SRR13077685.bin.41.fbc2XSRR13077685.bin.3.fbc2 ,-0.087489171006041,-0.087489171006041,35.590807491832265,-0.001680867838786,-0.0119173529766385,1000.0,-1000.0,576.7052762383726,-33.06034429265105,-3.280936360456735,-0.1458152850100305,-0.0116147967656843,2.84860296176214,-500.0,1000.0,-0.0057317593300467,-0.2101241312326465,-0.2101241312326465,964.4091925081676,-0.0040369669785604,-0.0286220958778358,-1000.0,999.6847936183162,423.2947237616274,20.258967547175416,-7.879876954409724,-0.3502068853878199,-0.0278954418216699,997.151397038238,-500.0,-999.684793618316,-0.013766057396765, Neutralism
SRR13077685.bin.15.fbc2XSRR13077685.bin.44.fbc2 ,-0.0023354886030801,-0.0023354886030801,28.82324795474824,-4.487009800868691e-05,-0.0003181289951044,-82.70861034836616,1000.0,405.3986267761845,-735.2698563630158,-0.0875832904717981,-0.0038924810052094,-0.0003100523774719,28.03654456408094,-229.39673612510728,-1000.0,-0.0001530070343278,-0.2061717613814835,-0.2061717613814835,971.1767520452518,-0.0039610328796015,-0.028083723116083,0.0,0.0,-40.65735654856417,-264.73014363698417,-7.731658908614122,-0.3436196023025104,-0.0273707371977707,971.9634554359192,-161.45891550372994,0.0,-0.0135071221193356, Amensalism
SRR13077685.bin.26.fbc2XSRR13077685.bin.21.fbc2 ,-0.0861255495736941,-0.0861255495736941,233.08023786842296,-0.0016546695403576,-0.0117316070408151,-1000.0,999.7596923426592,1000.0,-436.9235732225988,-3.229799115837295,-0.1435425826227856,-0.0114337665236234,191.5180163355424,-500.1427317945479,-999.7596923426592,-0.0056424231324854,-0.0901927207906965,-0.0901927207906965,766.919762131577,-0.0017328092370689,-0.0122856174909884,999.8647022547676,-1000.0,0.0,475.5641840598983,-3.3823223341591984,-0.1503212013178654,-0.0119737118283183,808.4819836644574,-499.8572682054521,1000.0,-0.00590887949852, Neutralism
SRR13077685.bin.46.fbc2XSRR13077685.bin.38.fbc2 ,-0.1144360401891617,-0.1144360401891617,883.5767961112192,-0.0021985790622238,-0.0155879255512445,-391.1754261300465,1000.0,1000.0,-106.46416839584911,-4.29147242894237,-0.1907267336486029,-0.0151921813200033,-1.8515773288388573,-872.5372225416659,-1000.0,-0.0074971546022197,-0.0103926283890132,-0.0103926283890132,116.4232038887808,-0.0001996662514329,-0.0014156337228996,999.9844100590852,-1000.0,-868.8915719334072,413.1561615053279,-0.3897345462331714,-0.0173210473151357,-0.0013796937976167,1000.0,-78.28581461984015,1000.0,-0.0006808619175444, Amensalism
SRR13077685.bin.36.fbc2XSRR13077685.bin.27.fbc2 ,-0.1469619129144348,-0.1469619129144348,1000.0,-0.0028234757523932,-0.0200184430848366,-1000.0,999.7795430132496,-963.8514387574804,-1000.0,-5.511227025457174,-0.2449365215239822,-0.0195102174493513,-36.66021760860622,-415.2214966922506,-999.7795430132496,-0.0096280523158611,0.0,0.0,0.0,0.0,0.0,1000.0,-1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0, Amensalism
SRR13077685.bin.18.fbc2XSRR13077685.bin.36.fbc2 ,-0.0009869118905498,-0.0009869118905498,11.389247305813228,-1.8960843249260503e-05,-0.0001344323785588,1000.0,-1000.0,1.1767756623015655,0.2994091587108869,-0.0370102387424822,-0.0016448531509922,-0.0001310194268171,-0.1044726345721756,-5.470585125925481,1000.0,-6.465647538789199e-05,-0.1461663012821645,-0.1461663012821645,988.6107526941868,-0.0028081902263465,-0.0199100687049167,-1000.0,999.7807365071258,-985.2189601204932,-1000.0,-5.4813907485432765,-0.243610502136903,-0.0194045944641629,-25.85212584972828,-0.2436385840392176,-999.7807365071257,-0.009575928671893, Amensalism
SRR13077685.bin.41.fbc2XSRR13077685.bin.42.fbc2 ,-0.0861437092490859,-0.0861437092490859,76.30237896609697,-0.0016550184293464,-0.0117340806642687,-1000.0,1000.0,0.0,-32.830240222978205,-3.230480122852555,-0.1435728487483629,-0.0114361773470363,17.212589461015455,-504.0283379987017,-1000.0,-0.0056436128442101,-0.1650482509621724,-0.1650482509621724,61.16298770242497,-0.0031709558302281,-0.0224820768361269,0.0,0.0,1000.0,10.217307059448444,-6.189483813652032,-0.2750804182702495,-0.0219113047867267,982.7874105389848,-495.9716620012983,0.0,-0.0108129593810417, Neutralism
SRR13077685.bin.26.fbc2XSRR13077685.bin.38.fbc2 ,-0.0804975020913616,-0.0804975020913616,0.0,-0.0015465418268831,-0.0109649815528882,-1000.0,999.7753957304758,1000.0,-24.41120388205502,-3.018741388226772,-0.1341625034856406,-0.0106866040240447,75.34116925351441,-495.99212912281854,-999.775395730476,-0.0052737076298399,-0.0892659542248566,-0.0892659542248566,1000.0,-0.0017150039236639,-0.0121593778185342,999.866092493643,-1000.0,-772.589072135414,-975.588796117945,-3.3475676086488875,-0.1487765903748368,-0.0118506771123065,924.6588307464856,165.352639357282,1000.0,-0.0058481633795963, Neutralism
SRR13077685.bin.21.fbc2XSRR13077685.bin.3.fbc2 ,-0.0901927207906965,-0.0901927207906965,1.4220992127899308,-0.0017328092370689,999.987714382509,999.8647022547676,-1000.0,0.0,1000.0,-3.3823223341591984,-0.1503212013178654,-0.0119737118283183,0.0,-499.9959500824784,1000.0,-0.00590887949852,-0.2107982070019716,-0.2107982070019716,998.5779007872102,-0.0040499175216837,-0.0287139152285362,-1000.0,999.6837824399096,1000.0,-198.01450599656997,-7.905155508036728,-0.3513303450032481,-0.0279849300745809,1000.0,-500.0040499175216,-999.6837824399096,-0.0138102187488584, Neutralism
SRR13077685.bin.2.fbc2XSRR13077685.bin.3.fbc2 ,-0.1055241645188971,-0.1055241645188971,401.3721814896619,-0.0020273614701409,-0.0143739928230388,1000.0,-0.5465196218887058,-1000.0,-225.1347624261416,-3.957267674340756,-0.175873607531571,-0.0140090677583657,-3.245379967728354,-630.2301830702163,0.5465196218887058,-0.006913302613043,-0.1953994327061536,-0.1953994327061536,598.6278185103381,-0.0037540717138426,-0.0266163684511866,-1000.0,999.706882080582,1000.0,1000.0,-7.3276852004256625,-0.3256657211769607,-0.0259406355427245,1000.0,-369.7698169297837,-999.7068820805822,-0.0128013845442183, Amensalism
SRR13077685.bin.46.fbc2XSRR13077685.bin.21.fbc2 ,-0.1208653199631726,-0.1208653199631726,979.41989856118,-0.0023221002875288,-0.0164636910382114,-398.2432316919926,1000.0,1000.0,-118.95394116402132,-4.53257721413388,-0.2014421999385831,-0.0160457129865108,10.085671062608071,-848.6660478738372,-1000.0,-0.0079183619802734,-0.0901927207906965,-0.0901927207906965,20.580101438820066,-0.0017328092370689,-0.0122856174909884,999.8647022547676,-1000.0,0.0,-113.69680140670516,-3.3823223341591984,-0.1503212013178654,-0.0119737118283183,989.914328937392,0.0,1000.0,-0.00590887949852, Neutralism
SRR13077685.bin.44.fbc2XSRR13077685.bin.36.fbc2 ,-0.2037324026675833,-0.2037324026675833,941.9385745983982,-0.0039141671982179,-0.0277514454354559,-1000.0,1000.0,-69.16626740856623,-195.85228383906053,-7.640180379228582,-0.3395540044458585,-0.0270468953397085,1000.0,-300.1411746168386,-1000.0,-0.0133473101459458,-0.0060008816536765,-0.0060008816536765,58.06142540160181,-0.0001152907137793,-0.0008174111609378,0.0,-0.0090018989340023,-22.642487250749127,-68.2475109766533,-0.2250394030003235,-0.0100014694227184,-0.0007966588324279,-2.2789365520201272,-0.0100026223298073,0.0090018989340023,-0.0003931413340296, Amensalism
SRR13077685.bin.26.fbc2XSRR13077685.bin.3.fbc2 ,-0.0861255495736941,-0.0861255495736941,140.8452313449725,-0.0016546695403576,-0.0117316070408151,999.7596923426592,-1000.0,1000.0,-142.29606214462422,-3.229799115837295,-0.1435425826227856,-0.0114337665236234,-10.874488218984538,-487.83454274233145,1000.0,-0.0056424231324854,-0.2094475660917396,-0.2094475660917396,859.1547686550275,-0.0040239686088625,-0.0285299374369287,-1000.0,999.6858085310192,0.0,108.1379131869935,-7.854505046714848,-0.3490792768195661,-0.0278056230872607,1000.0,-512.1654572576685,-999.6858085310192,-0.0137217329562417, Neutralism
SRR13077685.bin.5.fbc2XSRR13077685.bin.38.fbc2 ,-0.0863957041765388,-0.0863957041765388,0.0,-0.0016598598305108,-0.0117684061981435,-1000.0,999.870398144436,455.06538359619617,234.43809889852128,-3.2399301989104288,-0.1439928402942314,-0.0114696314286675,904.140329551806,-0.1440094388925672,-999.870398144436,-0.0056601220219363,-0.0892659542248566,-0.0892659542248566,1000.0,-0.0017150039236639,-0.0121593778185342,999.866092493643,-1000.0,26.14966176280632,-1000.0,-3.3475676086488875,-0.1487765903748368,-0.0118506771123065,95.85967044819404,691.3376466405293,1000.0,-0.0058481633795963, Amensalism
SRR13077685.bin.29.fbc2XSRR13077685.bin.21.fbc2 ,-0.0890856398826827,-0.0890856398826827,28.69646143451837,-0.0017115396711915,-0.0121348162683716,-982.9566591087942,1000.0,1000.0,-32.63960922126228,-3.3408056302808973,-0.148476066471062,-0.0118267391275139,-4.526372045080393,-55.50939913404568,-1000.0,-0.0058363502786278,-0.0901927207906965,-0.0901927207906965,210.8875379847559,-0.0017328092370689,999.987714382509,999.8647022547676,-1000.0,-1000.0,1000.0,-3.3823223341591984,-0.1503212013178654,-0.0119737118283183,-316.8844209233366,-648.6144201131978,1000.0,-0.00590887949852, Neutralism
SRR13077685.bin.2.fbc2XSRR13077685.bin.29.fbc2 ,-0.1235313928164032,-0.1235313928164032,378.93075708989386,-0.0023733216679602,-0.0168268506257618,-0.3446775058353069,1000.0,-1000.0,306.6284440047607,-4.632557763308228,-0.2058856546940433,-0.0163996527254539,-3.799189592826679,-1000.0,-1000.0,-0.00809302688765,-0.0890856398826827,-0.0890856398826827,17.02263126118646,-0.0017115396711915,-0.0121348162683716,394.23000953755536,0.0,1000.0,-408.6032287340127,-3.3408056302808973,-0.148476066471062,-0.0118267391275139,-13.91853156742377,0.0,0.0,-0.0058363502786278, Neutralism
SRR13077685.bin.26.fbc2XSRR13077685.bin.44.fbc2 ,-0.0815768013659408,-0.0815768013659408,28.822772723930257,-0.0015672776439714,-0.0111119984953802,999.7723842677738,-1000.0,1000.0,-36.75536044530202,-3.059216251491762,-0.1359613356098634,-0.0108298885194244,37.53700873179173,-493.8209040533952,1000.0,-0.0053444167657517,-0.2061683620707981,-0.2061683620707981,971.1772272760696,-0.0039609675710607,-0.0280832600784606,-1000.0,1000.0,-34.62516619982648,-279.9452336985811,-7.731531430871314,-0.3436139367846635,-0.0273702859155946,962.4629912682084,-158.74125742947365,-1000.0,-0.013506899417166, Neutralism
SRR13077685.bin.41.fbc2XSRR13077685.bin.29.fbc2 ,-0.0877356383525693,-0.0877356383525693,44.461042004073306,-0.0016856030423468,-0.0119509255699767,1000.0,-1000.0,1000.0,-33.62719354248543,-3.290179146388596,-0.1462260639209489,-0.0116475170224248,11.490638023949828,-504.9031142592796,1000.0,-0.0057479063742675,-0.0890856398826827,-0.0890856398826827,28.704094901451757,-0.0017115396711915,-0.0121348162683716,-961.2828674451026,1000.0,-860.3450292823055,-58.920215294576,-3.3408056302808973,-0.148476066471062,-0.0118267391275139,-2.215331373334834,-495.0968857407204,-1000.0,-0.0058363502786278, Neutralism
SRR13077685.bin.5.fbc2XSRR13077685.bin.20.fbc2 ,-0.157379040112005,-0.157379040112005,927.89126025203,-0.0030236126822273,-0.0214374139172832,-1000.0,999.7639163217686,-1000.0,220.8385353423405,-5.901880302899826,-0.2622984001867507,-0.0208931636344686,992.929269022929,-0.2623286363135548,-999.7639163217684,-0.0103105192465591,-0.0897219947187295,-0.0897219947187295,72.10873974797005,-0.0017237655084727,-0.0122214974554708,1000.0,-1000.0,1000.0,-60.148220390522624,-3.3646696090539763,-0.1495366578644734,-0.0119112196639434,7.0707309770710935,-459.3149955251336,1000.0,-0.0058780403841183, Neutralism
SRR13077685.bin.3.fbc2XSRR13077685.bin.42.fbc2 ,-0.1427258553866295,-0.1427258553866295,969.4243582317196,-0.002742091361938,-0.0194414277558507,-1000.0,999.7858975064632,0.0,145.44029542954513,-5.352370392022749,-0.2378764256443446,-0.0189478513107133,135.69355951764146,-500.0027420913619,-999.7858975064632,-0.0093505315441007,-0.162597344030928,-0.162597344030928,30.575641768280548,-0.0031238682811363,-0.022148226112904,1000.0,-1000.0,1000.0,33.87712048270282,-6.097572213916351,-0.2709955733848801,-0.0215859298223222,864.3064404823585,-499.9972579086381,1000.0,-0.0106523908385725, Amensalism
SRR13077685.bin.44.fbc2XSRR13077685.bin.29.fbc2 ,-0.2061717613814835,-0.2061717613814835,980.782415219518,-0.0039610328796015,-0.028083723116083,-1000.0,1000.0,-943.2058091798056,-313.15275194758453,-7.731658908614122,-0.3436196023025104,-0.0273707371977707,1000.0,-154.54140003078692,-1000.0,-0.0135071221193356,-0.0890856398826827,-0.0890856398826827,19.21758478048207,-0.0017115396711915,-0.0121348162683716,29.863023175524177,0.0,1000.0,-43.74176583455778,-3.3408056302808973,-0.148476066471062,-0.0118267391275139,-8.539671453980418,-507.49153158132833,0.0,-0.0058363502786278, Neutralism
SRR13077685.bin.18.fbc2XSRR13077685.bin.46.fbc2 ,-0.0100884142007089,-0.0100884142007089,116.4232038887792,-0.0001938215984864,-0.0013741951331667,1000.0,-1000.0,12.028808094143416,3.0610535779744623,-0.3783261927136436,-0.0168140236678482,-0.0013393072454164,-1.0675083106034435,-55.921218414398254,1000.0,-0.0006609316508274,-0.1144360401891617,-0.1144360401891617,883.5767961112208,-0.0021985790622238,-0.0155879255512445,-784.3692137966013,1000.0,867.5760411062342,-104.44580685933806,-4.29147242894237,-0.1907267336486029,-0.0151921813200033,-1.851577328840108,-553.9506128141444,-1000.0,-0.0074971546022197, Amensalism
SRR13077696.bin.24.fbc2XSRR13077696.bin.10.fbc2 ,-0.0548745652755542,-0.0548745652755542,555.8996617317928,-0.0010542663837895,-0.0074747486610249,-1000.0,1000.0,455.9917473019384,-115.381992143071,-2.0578541824831973,-0.0914576087925524,-0.0072849807119155,211.674596397879,-0.1120474312676833,-1000.0,-0.0035950483686519,-0.0392109578210693,-0.0392109578210693,444.1003382682072,-0.0007533325230042,-0.0053411275879398,999.941179796606,-1000.0,-412.401503133053,-884.618007856929,-1.4704523515796382,-0.0653515963684867,-0.0052055277337785,448.0246470135269,0.0,1000.0,-0.0025688639033205, Competition
SRR13077696.bin.24.fbc2XSRR13077696.bin.17.fbc2 ,-0.0932968608647115,-0.0932968608647115,991.8106775825704,-0.0017924468945693,-0.0127084484828401,-1000.0,1000.0,971.216405485548,-429.56530793435127,-3.498730867007112,-0.1554947681079284,-0.0123858080418131,258.5844740019759,-0.1905012559597025,-1000.0,-0.0061122439105929,-0.0422483147254979,-0.0422483147254979,8.18932241742948,-0.0008116871224501,-0.0057548616983922,999.8821186792012,-1000.0,28.783594514452037,82.58787152147056,-1.584356444997297,-0.070413857875792,-0.0056087580163648,489.0656310346044,-789.6081499586992,1000.0,-0.0027678530876755, Amensalism
SRR13077696.bin.24.fbc2XSRR13077696.bin.45.fbc2 ,-0.0886180831030287,-0.0886180831030287,938.7287173357302,-0.0017025568319013,-0.0120711279384977,-1000.0,1000.0,964.5077276064904,-391.3064301528308,-3.323271756988447,-0.1476968051716767,-0.0117646677088032,252.30320959327943,-0.1809477400996684,-1000.0,-0.0058057187969779,-0.0922967794768965,-0.0922967794768965,61.27128266426985,-0.0017732330351236,-0.0125722222188642,0.0,0.0,-895.8203781113602,598.4642393349629,-3.4612267581987908,-0.1538279657947896,-0.012253040272526,46.94214115425007,-361.07550050586497,0.0,-0.00604672464965, Amensalism
SRR13077696.bin.45.fbc2XSRR13077696.bin.15.fbc2 ,-0.1730105659037235,-0.1730105659037235,989.3559258714188,-0.0033239301806133,-0.0235666649808763,-1000.0,1000.0,-816.4193593687252,-34.39458151202621,-6.48807903754971,-0.2883509431728726,-0.0229683575483932,965.1762949258718,-653.7168328974061,-1000.0,-0.0113346019160189,-0.0884662091947348,-0.0884662091947348,10.644074128581224,-0.0016996389855421,-0.0120504404071652,999.8672921880128,-1000.0,1000.0,-503.5244802918658,-3.3175763249478223,-0.1474436819912625,-0.0117445053897426,-2.023717649048536,-346.2831671025939,1000.0,-0.0057957689405157, Neutralism
